,Pokemon,Ball,Level,Hp,Status,Prob
18115,onix,fastball,5,0.9,NONE,0.07439784884569978
18116,onix,fastball,5,1.0,NONE,0.061194045336454464
18117,onix,fastball,5,0.0,PARALYSIS,0.2560520457312793
18118,onix,fastball,5,0.1,PARALYSIS,0.256340213087169
18119,onix,fastball,5,0.2,PARALYSIS,0.24124810460385038
18120,onix,fastball,5,0.2998,PARALYSIS,0.21919710746585247
18121,onix,fastball,5,0.4,PARALYSIS,0.2005105401932984
18122,onix,fastball,5,0.5,PARALYSIS,0.1856427335470988
18123,onix,fastball,5,0.5996,PARALYSIS,0.17127258577970103
18124,onix,fastball,5,0.6997,PARALYSIS,0.1422603719393576
18125,onix,fastball,5,0.8,PARALYSIS,0.13328169357323585
18126,onix,fastball,5,0.9,PARALYSIS,0.11004406077527852
18127,onix,fastball,5,1.0,PARALYSIS,0.08806603965577862
18128,onix,fastball,5,0.0,POISON,0.2509106366426479
18129,onix,fastball,5,0.1,POISON,0.2554645240444927
18130,onix,fastball,5,0.2,POISON,0.24298663015046618
18131,onix,fastball,5,0.2998,POISON,0.21442436833473447
18132,onix,fastball,5,0.4,POISON,0.20535357238437624
18133,onix,fastball,5,0.5,POISON,0.1859912509018955
18134,onix,fastball,5,0.5996,POISON,0.16786213403355085
18135,onix,fastball,5,0.6997,POISON,0.14591993123752492
18136,onix,fastball,5,0.8,POISON,0.13371260789791709
18137,onix,fastball,5,0.9,POISON,0.11517281565705678
18138,onix,fastball,5,1.0,POISON,0.08528397388249961
18139,onix,fastball,5,0.0,SLEEP,0.3357522081194725
18140,onix,fastball,5,0.1,SLEEP,0.33561921762419183
18141,onix,fastball,5,0.2,SLEEP,0.3266361898683262
18142,onix,fastball,5,0.2998,SLEEP,0.2901807974808536
18143,onix,fastball,5,0.4,SLEEP,0.2735913175379222
18144,onix,fastball,5,0.5,SLEEP,0.2399366788186036
18145,onix,fastball,5,0.5996,SLEEP,0.22510108096745282
18146,onix,fastball,5,0.6997,SLEEP,0.19817236863414475
18147,onix,fastball,5,0.8,SLEEP,0.18323820959915602
18148,onix,fastball,5,0.9,SLEEP,0.1534379597549586
18149,onix,fastball,5,1.0,SLEEP,0.11684996880036706
18150,onix,fastball,10,0.0,BURN,0.25136643669304937
18151,onix,fastball,10,0.1,BURN,0.2483872395378108
18152,onix,fastball,10,0.2,BURN,0.2381605744433165
18153,onix,fastball,10,0.2998,BURN,0.22428277874995917
18154,onix,fastball,10,0.4,BURN,0.1997647187616601
18155,onix,fastball,10,0.5,BURN,0.17809310056155014
18156,onix,fastball,10,0.5996,BURN,0.16442508548022297
18157,onix,fastball,10,0.6997,BURN,0.1469374395305336
18158,onix,fastball,10,0.8,BURN,0.1299773977442648
18159,onix,fastball,10,0.9,BURN,0.11314760358033014
18160,onix,fastball,10,1.0,BURN,0.0913566828751279
18161,onix,fastball,10,0.0,FREEZE,0.34068270808001105
18162,onix,fastball,10,0.1,FREEZE,0.3447642517442992
18163,onix,fastball,10,0.2,FREEZE,0.3013403567279196
18164,onix,fastball,10,0.2998,FREEZE,0.2903624350256729
18165,onix,fastball,10,0.4,FREEZE,0.26958838405867064
18166,onix,fastball,10,0.5,FREEZE,0.23443385290719615
18167,onix,fastball,10,0.5996,FREEZE,0.2282663286358623
18168,onix,fastball,10,0.6997,FREEZE,0.20520137322392346
18169,onix,fastball,10,0.8,FREEZE,0.17319352956257617
18170,onix,fastball,10,0.9,FREEZE,0.15284814335290706
18171,onix,fastball,10,1.0,FREEZE,0.11643374812807691
18172,onix,fastball,10,0.0,NONE,0.17281999361495462
18173,onix,fastball,10,0.1,NONE,0.16340969108904013
18174,onix,fastball,10,0.2,NONE,0.16413076623331915
18175,onix,fastball,10,0.2998,NONE,0.14853756652419986
18176,onix,fastball,10,0.4,NONE,0.13146563524382043
18177,onix,fastball,10,0.5,NONE,0.11939538930746774
18178,onix,fastball,10,0.5996,NONE,0.11586825710491969
18179,onix,fastball,10,0.6997,NONE,0.09897980551108915
18180,onix,fastball,10,0.8,NONE,0.08455928439576077
18181,onix,fastball,10,0.9,NONE,0.07905804685649181
18182,onix,fastball,10,1.0,NONE,0.059895675701919567
18183,onix,fastball,10,0.0,PARALYSIS,0.2567000412215076
18184,onix,fastball,10,0.1,PARALYSIS,0.2543758175874819
18185,onix,fastball,10,0.2,PARALYSIS,0.23426098039404963
18186,onix,fastball,10,0.2998,PARALYSIS,0.21582378991812168
18187,onix,fastball,10,0.4,PARALYSIS,0.19676647538364828
18188,onix,fastball,10,0.5,PARALYSIS,0.16895817538507182
18189,onix,fastball,10,0.5996,PARALYSIS,0.16638950503726452
18190,onix,fastball,10,0.6997,PARALYSIS,0.14907497300974198
18191,onix,fastball,10,0.8,PARALYSIS,0.13031780831424708
18192,onix,fastball,10,0.9,PARALYSIS,0.1147615474091395
18193,onix,fastball,10,1.0,PARALYSIS,0.08704969669835774
18194,onix,fastball,10,0.0,POISON,0.25110715398658934
18195,onix,fastball,10,0.1,POISON,0.25694391372049225
18196,onix,fastball,10,0.2,POISON,0.2480554269225253
18197,onix,fastball,10,0.2998,POISON,0.2142034679252177
18198,onix,fastball,10,0.4,POISON,0.21047948979630454
18199,onix,fastball,10,0.5,POISON,0.18083802368060298
18200,onix,fastball,10,0.5996,POISON,0.1693293512055851
18201,onix,fastball,10,0.6997,POISON,0.15097239459750722
18202,onix,fastball,10,0.8,POISON,0.12884402221888905
18203,onix,fastball,10,0.9,POISON,0.11723206429639263
18204,onix,fastball,10,1.0,POISON,0.08552955322287044
18205,onix,fastball,10,0.0,SLEEP,0.34901137485588585
18206,onix,fastball,10,0.1,SLEEP,0.33615754162714934
18207,onix,fastball,10,0.2,SLEEP,0.32460960057000793
18208,onix,fastball,10,0.2998,SLEEP,0.30178019779871706
18209,onix,fastball,10,0.4,SLEEP,0.27419990029688956
18210,onix,fastball,10,0.5,SLEEP,0.22596579511764506
18211,onix,fastball,10,0.5996,SLEEP,0.21916337470636732
18212,onix,fastball,10,0.6997,SLEEP,0.1928768532316212
18213,onix,fastball,10,0.8,SLEEP,0.17884474477852122
18214,onix,fastball,10,0.9,SLEEP,0.15623956213741014
18215,onix,fastball,10,1.0,SLEEP,0.11681272533795627
18216,onix,fastball,15,0.0,BURN,0.24767347871339593
18217,onix,fastball,15,0.1,BURN,0.24551449101642697
18218,onix,fastball,15,0.2,BURN,0.23079822599425662
18219,onix,fastball,15,0.2998,BURN,0.2164185803561063
18220,onix,fastball,15,0.4,BURN,0.19984512400277807
18221,onix,fastball,15,0.5,BURN,0.17998899963823534
18222,onix,fastball,15,0.5996,BURN,0.16688862007342758
18223,onix,fastball,15,0.6997,BURN,0.14028616272059205
18224,onix,fastball,15,0.8,BURN,0.12898589698567353
18225,onix,fastball,15,0.9,BURN,0.10866726499044033
18226,onix,fastball,15,1.0,BURN,0.085550001441655
18227,onix,fastball,15,0.0,FREEZE,0.3430153730059438
18228,onix,fastball,15,0.1,FREEZE,0.32993487234870494
18229,onix,fastball,15,0.2,FREEZE,0.31984965379374364
18230,onix,fastball,15,0.2998,FREEZE,0.28201658807244334
18231,onix,fastball,15,0.4,FREEZE,0.26963325671538213
18232,onix,fastball,15,0.5,FREEZE,0.2425425632218799
18233,onix,fastball,15,0.5996,FREEZE,0.22246174600675492
18234,onix,fastball,15,0.6997,FREEZE,0.19379608865731185
18235,onix,fastball,15,0.8,FREEZE,0.1712738632553865
18236,onix,fastball,15,0.9,FREEZE,0.14327019746909955
18237,onix,fastball,15,1.0,FREEZE,0.11663705330468123
18238,onix,fastball,15,0.0,NONE,0.169357707555114
18239,onix,fastball,15,0.1,NONE,0.1662892619017909
18240,onix,fastball,15,0.2,NONE,0.16267948458375858
18241,onix,fastball,15,0.2998,NONE,0.14477252172697277
18242,onix,fastball,15,0.4,NONE,0.1325351471806693
18243,onix,fastball,15,0.5,NONE,0.11753066536567423
18244,onix,fastball,15,0.5996,NONE,0.10969782831267819
18245,onix,fastball,15,0.6997,NONE,0.09762889445159564
18246,onix,fastball,15,0.8,NONE,0.08506611296777175
18247,onix,fastball,15,0.9,NONE,0.07202906552250027
18248,onix,fastball,15,1.0,NONE,0.06041474025771379
18249,onix,fastball,15,0.0,PARALYSIS,0.2559537091593214
18250,onix,fastball,15,0.1,PARALYSIS,0.25665224953783766
18251,onix,fastball,15,0.2,PARALYSIS,0.23505806176012403
18252,onix,fastball,15,0.2998,PARALYSIS,0.22309313471842615
18253,onix,fastball,15,0.4,PARALYSIS,0.1953951759427255
18254,onix,fastball,15,0.5,PARALYSIS,0.1790384423102149
18255,onix,fastball,15,0.5996,PARALYSIS,0.16552310675127546
18256,onix,fastball,15,0.6997,PARALYSIS,0.14257499903171003
18257,onix,fastball,15,0.8,PARALYSIS,0.1325026248719381
18258,onix,fastball,15,0.9,PARALYSIS,0.10738070420408483
18259,onix,fastball,15,1.0,PARALYSIS,0.08681155575629414
18260,onix,fastball,15,0.0,POISON,0.25742316332514226
18261,onix,fastball,15,0.1,POISON,0.25158788571791235
18262,onix,fastball,15,0.2,POISON,0.23361434008352297
18263,onix,fastball,15,0.2998,POISON,0.2091409083899788
18264,onix,fastball,15,0.4,POISON,0.19098906981865765
18265,onix,fastball,15,0.5,POISON,0.1767684810735472
18266,onix,fastball,15,0.5996,POISON,0.17137796566611083
18267,onix,fastball,15,0.6997,POISON,0.14125571988912633
18268,onix,fastball,15,0.8,POISON,0.12819022131752636
18269,onix,fastball,15,0.9,POISON,0.10943297673150182
18270,onix,fastball,15,1.0,POISON,0.0859046861478364
18271,onix,fastball,15,0.0,SLEEP,0.3273403310297079
18272,onix,fastball,15,0.1,SLEEP,0.32583570875579604
18273,onix,fastball,15,0.2,SLEEP,0.3107588461429232
18274,onix,fastball,15,0.2998,SLEEP,0.28594867700193866
18275,onix,fastball,15,0.4,SLEEP,0.2706904311683614
18276,onix,fastball,15,0.5,SLEEP,0.23646398194384705
18277,onix,fastball,15,0.5996,SLEEP,0.22029649380993255
18278,onix,fastball,15,0.6997,SLEEP,0.18897660782896022
18279,onix,fastball,15,0.8,SLEEP,0.17787218734911148
18280,onix,fastball,15,0.9,SLEEP,0.14780427988773634
18281,onix,fastball,15,1.0,SLEEP,0.11630888701470649
18282,onix,fastball,20,0.0,BURN,0.2574138095672399
18283,onix,fastball,20,0.1,BURN,0.2634912944151057
18284,onix,fastball,20,0.2,BURN,0.2285306707882719
18285,onix,fastball,20,0.2998,BURN,0.22525071422434334
18286,onix,fastball,20,0.4,BURN,0.20813351098267596
18287,onix,fastball,20,0.5,BURN,0.16813305527826422
18288,onix,fastball,20,0.5996,BURN,0.16009209537937735
18289,onix,fastball,20,0.6997,BURN,0.14520514754172917
18290,onix,fastball,20,0.8,BURN,0.13282382317408795
18291,onix,fastball,20,0.9,BURN,0.11170449230952142
18292,onix,fastball,20,1.0,BURN,0.08710315006892946
18293,onix,fastball,20,0.0,FREEZE,0.3492511334082519
18294,onix,fastball,20,0.1,FREEZE,0.3309135698419328
18295,onix,fastball,20,0.2,FREEZE,0.3178842715838175
18296,onix,fastball,20,0.2998,FREEZE,0.28521517267474056
18297,onix,fastball,20,0.4,FREEZE,0.2596358234602666
18298,onix,fastball,20,0.5,FREEZE,0.22804090227099771
18299,onix,fastball,20,0.5996,FREEZE,0.2232761209273516
18300,onix,fastball,20,0.6997,FREEZE,0.20270555885416205
18301,onix,fastball,20,0.8,FREEZE,0.17208506946852414
18302,onix,fastball,20,0.9,FREEZE,0.1488970905146904
18303,onix,fastball,20,1.0,FREEZE,0.11652683224161502
18304,onix,fastball,20,0.0,NONE,0.17436646834453723
18305,onix,fastball,20,0.1,NONE,0.16430267678908916
18306,onix,fastball,20,0.2,NONE,0.15444398756146047
18307,onix,fastball,20,0.2998,NONE,0.14635841189566257
18308,onix,fastball,20,0.4,NONE,0.1299563033493141
18309,onix,fastball,20,0.5,NONE,0.12076460843588743
18310,onix,fastball,20,0.5996,NONE,0.10666196615084977
18311,onix,fastball,20,0.6997,NONE,0.09846567952337527
18312,onix,fastball,20,0.8,NONE,0.08404943938855322
18313,onix,fastball,20,0.9,NONE,0.0754503790522063
18314,onix,fastball,20,1.0,NONE,0.06003344828071985
18315,onix,fastball,20,0.0,PARALYSIS,0.2565630623702308
18316,onix,fastball,20,0.1,PARALYSIS,0.2532644022487014
18317,onix,fastball,20,0.2,PARALYSIS,0.2346295014171171
18318,onix,fastball,20,0.2998,PARALYSIS,0.2116872328929754
18319,onix,fastball,20,0.4,PARALYSIS,0.1977922664670471
18320,onix,fastball,20,0.5,PARALYSIS,0.1771664869916836
18321,onix,fastball,20,0.5996,PARALYSIS,0.17054684929247096
18322,onix,fastball,20,0.6997,PARALYSIS,0.14526956910409117
18323,onix,fastball,20,0.8,PARALYSIS,0.1302707156595268
18324,onix,fastball,20,0.9,PARALYSIS,0.10583121581639794
18325,onix,fastball,20,1.0,PARALYSIS,0.08580673627837938
18326,onix,fastball,20,0.0,POISON,0.2533752935396461
18327,onix,fastball,20,0.1,POISON,0.2568019644111289
18328,onix,fastball,20,0.2,POISON,0.2362217072948969
18329,onix,fastball,20,0.2998,POISON,0.22276318091186428
18330,onix,fastball,20,0.4,POISON,0.19730011583915916
18331,onix,fastball,20,0.5,POISON,0.1812220324967411
18332,onix,fastball,20,0.5996,POISON,0.16117436597889054
18333,onix,fastball,20,0.6997,POISON,0.1459212735481633
18334,onix,fastball,20,0.8,POISON,0.13050947356950357
18335,onix,fastball,20,0.9,POISON,0.11268168170281007
18336,onix,fastball,20,1.0,POISON,0.0879636921765392
18337,onix,fastball,20,0.0,SLEEP,0.3440954410732787
18338,onix,fastball,20,0.1,SLEEP,0.3353547041569913
18339,onix,fastball,20,0.2,SLEEP,0.3011339788223354
18340,onix,fastball,20,0.2998,SLEEP,0.28927228868396404
18341,onix,fastball,20,0.4,SLEEP,0.2676984641594732
18342,onix,fastball,20,0.5,SLEEP,0.2337007027467894
18343,onix,fastball,20,0.5996,SLEEP,0.2261680549144164
18344,onix,fastball,20,0.6997,SLEEP,0.19220573152332976
18345,onix,fastball,20,0.8,SLEEP,0.17521914220255694
18346,onix,fastball,20,0.9,SLEEP,0.14845088723332117
18347,onix,fastball,20,1.0,SLEEP,0.11498283717838646
18348,onix,fastball,25,0.0,BURN,0.25183700982636026
18349,onix,fastball,25,0.1,BURN,0.2430824168284898
18350,onix,fastball,25,0.2,BURN,0.2437523651304703
18351,onix,fastball,25,0.2998,BURN,0.2092536996276362
18352,onix,fastball,25,0.4,BURN,0.19434858966128532
18353,onix,fastball,25,0.5,BURN,0.17331421104781383
18354,onix,fastball,25,0.5996,BURN,0.15834559998953754
18355,onix,fastball,25,0.6997,BURN,0.13675522103776674
18356,onix,fastball,25,0.8,BURN,0.127820167630997
18357,onix,fastball,25,0.9,BURN,0.10719670974285327
18358,onix,fastball,25,1.0,BURN,0.08643800795561112
18359,onix,fastball,25,0.0,FREEZE,0.3339874435521399
18360,onix,fastball,25,0.1,FREEZE,0.3393858802744849
18361,onix,fastball,25,0.2,FREEZE,0.31063293451454754
18362,onix,fastball,25,0.2998,FREEZE,0.2797826324066107
18363,onix,fastball,25,0.4,FREEZE,0.26532029927726797
18364,onix,fastball,25,0.5,FREEZE,0.2347777374894388
18365,onix,fastball,25,0.5996,FREEZE,0.2155118744166091
18366,onix,fastball,25,0.6997,FREEZE,0.19414416752333977
18367,onix,fastball,25,0.8,FREEZE,0.1638581449617012
18368,onix,fastball,25,0.9,FREEZE,0.14506869173330483
18369,onix,fastball,25,1.0,FREEZE,0.11730389743217592
18370,onix,fastball,25,0.0,NONE,0.17237909187048323
18371,onix,fastball,25,0.1,NONE,0.1621120930031252
18372,onix,fastball,25,0.2,NONE,0.15720058813116947
18373,onix,fastball,25,0.2998,NONE,0.1494273660067049
18374,onix,fastball,25,0.4,NONE,0.13318267989963328
18375,onix,fastball,25,0.5,NONE,0.11747167598238711
18376,onix,fastball,25,0.5996,NONE,0.11641271046025557
18377,onix,fastball,25,0.6997,NONE,0.09723833740255444
18378,onix,fastball,25,0.8,NONE,0.08272435627456297
18379,onix,fastball,25,0.9,NONE,0.07188313929294705
18380,onix,fastball,25,1.0,NONE,0.05828495267813044
18381,onix,fastball,25,0.0,PARALYSIS,0.2509016457769036
18382,onix,fastball,25,0.1,PARALYSIS,0.25183624269213384
18383,onix,fastball,25,0.2,PARALYSIS,0.22281775072121035
18384,onix,fastball,25,0.2998,PARALYSIS,0.21180905550911025
18385,onix,fastball,25,0.4,PARALYSIS,0.19974107617710735
18386,onix,fastball,25,0.5,PARALYSIS,0.17471037954847699
18387,onix,fastball,25,0.5996,PARALYSIS,0.16577588147349118
18388,onix,fastball,25,0.6997,PARALYSIS,0.1423036520773998
18389,onix,fastball,25,0.8,PARALYSIS,0.1245690559555566
18390,onix,fastball,25,0.9,PARALYSIS,0.11162885469264715
18391,onix,fastball,25,1.0,PARALYSIS,0.08814520091264526
18392,onix,fastball,25,0.0,POISON,0.2582043722657733
18393,onix,fastball,25,0.1,POISON,0.25414067967451653
18394,onix,fastball,25,0.2,POISON,0.23379989819641267
18395,onix,fastball,25,0.2998,POISON,0.20527495273055457
18396,onix,fastball,25,0.4,POISON,0.18997522685216964
18397,onix,fastball,25,0.5,POISON,0.1743538158398326
18398,onix,fastball,25,0.5996,POISON,0.1574569402438182
18399,onix,fastball,25,0.6997,POISON,0.14275677405751422
18400,onix,fastball,25,0.8,POISON,0.1270426486735211
18401,onix,fastball,25,0.9,POISON,0.10834480085661743
18402,onix,fastball,25,1.0,POISON,0.09032721715580438
18403,onix,fastball,25,0.0,SLEEP,0.3352534205200923
18404,onix,fastball,25,0.1,SLEEP,0.32554803971575863
18405,onix,fastball,25,0.2,SLEEP,0.32065823496527557
18406,onix,fastball,25,0.2998,SLEEP,0.2814088831334544
18407,onix,fastball,25,0.4,SLEEP,0.2718016728406704
18408,onix,fastball,25,0.5,SLEEP,0.2396786439433189
18409,onix,fastball,25,0.5996,SLEEP,0.21845364210243162
18410,onix,fastball,25,0.6997,SLEEP,0.1914075974494322
18411,onix,fastball,25,0.8,SLEEP,0.1666066018849455
18412,onix,fastball,25,0.9,SLEEP,0.14366419090833227
18413,onix,fastball,25,1.0,SLEEP,0.11811603269298078
18414,onix,fastball,30,0.0,BURN,0.2559209005578657
18415,onix,fastball,30,0.1,BURN,0.2509612720251172
18416,onix,fastball,30,0.2,BURN,0.2311577629676019
18417,onix,fastball,30,0.2998,BURN,0.214297978041511
18418,onix,fastball,30,0.4,BURN,0.19422764792635266
18419,onix,fastball,30,0.5,BURN,0.17889080956000059
18420,onix,fastball,30,0.5996,BURN,0.1610720337571762
18421,onix,fastball,30,0.6997,BURN,0.14572499947797693
18422,onix,fastball,30,0.8,BURN,0.1324758872286922
18423,onix,fastball,30,0.9,BURN,0.11096995043486813
18424,onix,fastball,30,1.0,BURN,0.08764271223284854
18425,onix,fastball,30,0.0,FREEZE,0.35117064432497935
18426,onix,fastball,30,0.1,FREEZE,0.3389669233512173
18427,onix,fastball,30,0.2,FREEZE,0.2983868024532812
18428,onix,fastball,30,0.2998,FREEZE,0.28006552761988024
18429,onix,fastball,30,0.4,FREEZE,0.2538570174652611
18430,onix,fastball,30,0.5,FREEZE,0.23309438087512935
18431,onix,fastball,30,0.5996,FREEZE,0.21290245031455074
18432,onix,fastball,30,0.6997,FREEZE,0.18898544019213878
18433,onix,fastball,30,0.8,FREEZE,0.17115364457914337
18434,onix,fastball,30,0.9,FREEZE,0.15038073638250582
18435,onix,fastball,30,1.0,FREEZE,0.11755006845151854
18436,onix,fastball,30,0.0,NONE,0.17850604664868008
18437,onix,fastball,30,0.1,NONE,0.1653675596165483
18438,onix,fastball,30,0.2,NONE,0.1522216338686243
18439,onix,fastball,30,0.2998,NONE,0.14533608225952022
18440,onix,fastball,30,0.4,NONE,0.1329853474251305
18441,onix,fastball,30,0.5,NONE,0.11243774676421381
18442,onix,fastball,30,0.5996,NONE,0.11680483502629585
18443,onix,fastball,30,0.6997,NONE,0.0978992971414637
18444,onix,fastball,30,0.8,NONE,0.0861825206374497
18445,onix,fastball,30,0.9,NONE,0.07606602622087211
18446,onix,fastball,30,1.0,NONE,0.05940556300452726
18447,onix,fastball,30,0.0,PARALYSIS,0.26391611660829695
18448,onix,fastball,30,0.1,PARALYSIS,0.2599088031847669
18449,onix,fastball,30,0.2,PARALYSIS,0.2349634791241422
18450,onix,fastball,30,0.2998,PARALYSIS,0.21347644023140258
18451,onix,fastball,30,0.4,PARALYSIS,0.19274834725068082
18452,onix,fastball,30,0.5,PARALYSIS,0.17715260761882926
18453,onix,fastball,30,0.5996,PARALYSIS,0.16056004986312106
18454,onix,fastball,30,0.6997,PARALYSIS,0.1441352145584232
18455,onix,fastball,30,0.8,PARALYSIS,0.1250467767859334
18456,onix,fastball,30,0.9,PARALYSIS,0.10927565084348448
18457,onix,fastball,30,1.0,PARALYSIS,0.0862374620687869
18458,onix,fastball,30,0.0,POISON,0.264780577516013
18459,onix,fastball,30,0.1,POISON,0.2520842856016418
18460,onix,fastball,30,0.2,POISON,0.23437935399189364
18461,onix,fastball,30,0.2998,POISON,0.2204244482008629
18462,onix,fastball,30,0.4,POISON,0.1971808129773069
18463,onix,fastball,30,0.5,POISON,0.17441309685949474
18464,onix,fastball,30,0.5996,POISON,0.16201649235464768
18465,onix,fastball,30,0.6997,POISON,0.14731082417277314
18466,onix,fastball,30,0.8,POISON,0.12813606998154115
18467,onix,fastball,30,0.9,POISON,0.10622680025290324
18468,onix,fastball,30,1.0,POISON,0.08587396647382498
18469,onix,fastball,30,0.0,SLEEP,0.3410587542248229
18470,onix,fastball,30,0.1,SLEEP,0.34462865846569823
18471,onix,fastball,30,0.2,SLEEP,0.31222879453833124
18472,onix,fastball,30,0.2998,SLEEP,0.29285021195199906
18473,onix,fastball,30,0.4,SLEEP,0.25935953504684905
18474,onix,fastball,30,0.5,SLEEP,0.24143497825566831
18475,onix,fastball,30,0.5996,SLEEP,0.2190663615797637
18476,onix,fastball,30,0.6997,SLEEP,0.19032030724903837
18477,onix,fastball,30,0.8,SLEEP,0.16948542479917547
18478,onix,fastball,30,0.9,SLEEP,0.1443881049203432
18479,onix,fastball,30,1.0,SLEEP,0.11712556107833759
18480,onix,fastball,35,0.0,BURN,0.2625979448596362
18481,onix,fastball,35,0.1,BURN,0.23937951005356103
18482,onix,fastball,35,0.2,BURN,0.23012809936245182
18483,onix,fastball,35,0.2998,BURN,0.2153307435069075
18484,onix,fastball,35,0.4,BURN,0.20229198592722766
18485,onix,fastball,35,0.5,BURN,0.18054274243992355
18486,onix,fastball,35,0.5996,BURN,0.1630421461787702
18487,onix,fastball,35,0.6997,BURN,0.1424508732854552
18488,onix,fastball,35,0.8,BURN,0.12981071238130795
18489,onix,fastball,35,0.9,BURN,0.10847458967950449
18490,onix,fastball,35,1.0,BURN,0.09244977721906333
18491,onix,fastball,35,0.0,FREEZE,0.3352206114046518
18492,onix,fastball,35,0.1,FREEZE,0.34593711851723485
18493,onix,fastball,35,0.2,FREEZE,0.3119286842560047
18494,onix,fastball,35,0.2998,FREEZE,0.2884683757064481
18495,onix,fastball,35,0.4,FREEZE,0.2548648717170925
18496,onix,fastball,35,0.5,FREEZE,0.24340829760266486
18497,onix,fastball,35,0.5996,FREEZE,0.21362068775988735
18498,onix,fastball,35,0.6997,FREEZE,0.19826397669673695
18499,onix,fastball,35,0.8,FREEZE,0.16818453417451815
18500,onix,fastball,35,0.9,FREEZE,0.1475223536081156
18501,onix,fastball,35,1.0,FREEZE,0.11578691487058283
18502,onix,fastball,35,0.0,NONE,0.1774323324722849
18503,onix,fastball,35,0.1,NONE,0.16259114435497257
18504,onix,fastball,35,0.2,NONE,0.1586522930899602
18505,onix,fastball,35,0.2998,NONE,0.14130542324402476
18506,onix,fastball,35,0.4,NONE,0.13493708196852214
18507,onix,fastball,35,0.5,NONE,0.12105819514899258
18508,onix,fastball,35,0.5996,NONE,0.106544791087368
18509,onix,fastball,35,0.6997,NONE,0.09352216108125538
18510,onix,fastball,35,0.8,NONE,0.08615411544589423
18511,onix,fastball,35,0.9,NONE,0.07083201506509301
18512,onix,fastball,35,1.0,NONE,0.057478942704706326
18513,onix,fastball,35,0.0,PARALYSIS,0.2685832589708488
18514,onix,fastball,35,0.1,PARALYSIS,0.24126253146822338
18515,onix,fastball,35,0.2,PARALYSIS,0.22847456521543197
18516,onix,fastball,35,0.2998,PARALYSIS,0.21157679643980365
18517,onix,fastball,35,0.4,PARALYSIS,0.19995612751584732
18518,onix,fastball,35,0.5,PARALYSIS,0.17657839025282043
18519,onix,fastball,35,0.5996,PARALYSIS,0.16208849931401667
18520,onix,fastball,35,0.6997,PARALYSIS,0.14435851610403042
18521,onix,fastball,35,0.8,PARALYSIS,0.12758965771672612
18522,onix,fastball,35,0.9,PARALYSIS,0.10424412331805953
18523,onix,fastball,35,1.0,PARALYSIS,0.08730361486703125
18524,onix,fastball,35,0.0,POISON,0.2600013820022063
18525,onix,fastball,35,0.1,POISON,0.25205073046862536
18526,onix,fastball,35,0.2,POISON,0.23841299680245262
18527,onix,fastball,35,0.2998,POISON,0.20879894885828498
18528,onix,fastball,35,0.4,POISON,0.19021754854644335
18529,onix,fastball,35,0.5,POISON,0.17755210418930914
18530,onix,fastball,35,0.5996,POISON,0.16328604358936066
18531,onix,fastball,35,0.6997,POISON,0.14309373088810579
18532,onix,fastball,35,0.8,POISON,0.12583561547408165
18533,onix,fastball,35,0.9,POISON,0.10675689594852768
18534,onix,fastball,35,1.0,POISON,0.08544669733994384
18535,onix,fastball,35,0.0,SLEEP,0.34420025216344413
18536,onix,fastball,35,0.1,SLEEP,0.3280901578186096
18537,onix,fastball,35,0.2,SLEEP,0.30716409790476473
18538,onix,fastball,35,0.2998,SLEEP,0.28381438482384697
18539,onix,fastball,35,0.4,SLEEP,0.270359259603805
18540,onix,fastball,35,0.5,SLEEP,0.2356484346573413
18541,onix,fastball,35,0.5996,SLEEP,0.22170402535553674
18542,onix,fastball,35,0.6997,SLEEP,0.1877625186123965
18543,onix,fastball,35,0.8,SLEEP,0.17293863757500397
18544,onix,fastball,35,0.9,SLEEP,0.14137378547644347
18545,onix,fastball,35,1.0,SLEEP,0.12085476413881555
18546,onix,fastball,40,0.0,BURN,0.2609785230815402
18547,onix,fastball,40,0.1,BURN,0.2506394116799585
18548,onix,fastball,40,0.2,BURN,0.22714616091379727
18549,onix,fastball,40,0.2998,BURN,0.20946550414004486
18550,onix,fastball,40,0.4,BURN,0.20205714968479174
18551,onix,fastball,40,0.5,BURN,0.17366028132759945
18552,onix,fastball,40,0.5996,BURN,0.16303687770155348
18553,onix,fastball,40,0.6997,BURN,0.14593163449768984
18554,onix,fastball,40,0.8,BURN,0.12634147938996704
18555,onix,fastball,40,0.9,BURN,0.1075814231904079
18556,onix,fastball,40,1.0,BURN,0.0908150578218072
18557,onix,fastball,40,0.0,FREEZE,0.35159602644253524
18558,onix,fastball,40,0.1,FREEZE,0.3290064567041565
18559,onix,fastball,40,0.2,FREEZE,0.29666170179099893
18560,onix,fastball,40,0.2998,FREEZE,0.2846222583215396
18561,onix,fastball,40,0.4,FREEZE,0.26333797155362876
18562,onix,fastball,40,0.5,FREEZE,0.2346981972250312
18563,onix,fastball,40,0.5996,FREEZE,0.2174818023758321
18564,onix,fastball,40,0.6997,FREEZE,0.19629134669177323
18565,onix,fastball,40,0.8,FREEZE,0.16859478644171846
18566,onix,fastball,40,0.9,FREEZE,0.14587405886964333
18567,onix,fastball,40,1.0,FREEZE,0.11815158991944046
18568,onix,fastball,40,0.0,NONE,0.18041514890607496
18569,onix,fastball,40,0.1,NONE,0.15980059106712882
18570,onix,fastball,40,0.2,NONE,0.15390933516174327
